id,title,year,original_language,poster_path,human_verdict,has_text,human_note
446904,"Gone",2013,en,/ccuUHc1Yyyr3q7S9K6NJftjTaNw.jpg,no_es_poster,,""
447385,"The Dream Woman",1914,en,/heEqX0kBiJvTyBkLSbdb9Nmxbfc.jpg,no_seguro,,""
447722,"Bloody Demon",1983,ja,/lDiprOb6421Ue9Dpk9LT0gaAfkp.jpg,no_es_poster,,""
447724,"HighWay",1987,ja,/3hFMhHXOsxnM1zY7jwK0xM0ueSl.jpg,no_es_poster,,""
447726,"Ripper",1989,ja,/uO4vOVyDaGTG4J5NITloYLUb2PS.jpg,no_es_poster,,""
447728,"Nightmare Scoop",1993,ja,/znbcV85jfi7alhIqbO49XITmmBN.jpg,no_es_poster,,""
448194,"Pyewacket",2017,en,/3ET9MWmIx2ny2KP5mqY9ceb0WxF.jpg,es_poster,si,""
450157,"Urban Spirit Legend: Psychic Factory",2010,ja,/13CAyvgZuB6RpQTOdGC0Vupg1af.jpg,es_poster,si,""
450512,"Strange Tale at Midnight",1955,cn,/c5B11wANq7klhibH868I7XCP0Do.jpg,es_poster,si,""
450515,"The Night the Spirit Returns",1962,cn,/5VneBc1G7TpeyM7NLlx8tA1tioe.jpg,es_poster,si,""
450523,"The Ghostly Murderer",1964,cn,/2s2wne5MwwtgqB1fuPvUl1kwxOV.jpg,es_poster,si,""
450934,"Mokdugi Video",2005,ko,/r5ZszrH0WDnclIr6NuvLieX3U3Y.jpg,es_poster,si,""
451331,"Dive into Doom",2013,en,/qFnkUs72zpXuDb8aJBLklJUvR3y.jpg,no_es_poster,,""
452250,"Sivalinga",2017,ta,/vUOTPPqEmvYDC2BZJEMJTMp2sMm.jpg,es_poster,si,""
452472,"Insomnia",1963,fr,/aarqNFQ0mYaU33W05cyhvtPu9Pb.jpg,es_poster,si,""
452900,"The Cave of the Silken Web II",1930,zh,/ml56Uji0eS4se0C3wm5fWf5yl3r.jpg,no_es_poster,,""
453638,"The Mad Monk",1940,es,/8uRNMi2iul3zhEXKf1en0m9g9PN.jpg,no_es_poster,,""
457781,"Blondie",2016,pt,/PQIf2vkcE6tcetdHdsxweJSPUC.jpg,no_es_poster,,""
458612,"Di Suatu Tempat",2017,id,/cOW6wjgpurygSW7XtMCXF91MGfe.jpg,no_es_poster,,""
458716,"Juego de niñas",2007,en,/ec0AVhjY7TfH77NkdQZt7CFp3yH.jpg,es_poster,si,""
458971,"Phantasmagoria of the Interior",2015,en,/j1IGFvDelNq4DwkLpF4V1NjUM2U.jpg,no_es_poster,,""
459856,"The Pink Egg",2017,en,/3gE4Z3GmFz4PTvj8XG9QXfe30aK.jpg,no_es_poster,,""
462652,"Alan",,en,/5pKTTX9Cdb9HILJO4DjjUN94K3N.jpg,no_es_poster,,""
463532,"Raktharakshassu",2014,ml,/cO6gQVEn4A1WVuk4GUrNocSVQqP.jpg,es_poster,si,""
464261,"Heaven and Hell",1999,ja,/dD0X5DMmZxqzsF8NsX8GWgiwaJJ.jpg,es_poster,si,""
464879,"Cabin 28",2017,en,/crvqys951H0yVoPR38oSg6YAxSj.jpg,es_poster,si,""
464890,"Vegetables",1989,en,/wspfoT9f1KfdEGnYU1jIgYlBvvM.jpg,no_es_poster,,""
465996,"Flow",2017,en,/lukWwr525X87CdNEWYiGC2RzljP.jpg,no_es_poster,,""
466088,"The Traveler's Longing to Pray",2017,ar,/q8LZDL4yhSF9GCPSGwqeY5xK5PL.jpg,no_es_poster,,""
466266,"In the Park",2017,es,/wB2gh9Nz4atA2yXcAl15cmJ0vt1.jpg,no_es_poster,,""
467882,"Rakthavira",1994,en,/kiHkH8ykvlY4rMqJdz3yG2R7ADZ.jpg,no_es_poster,,""
468014,"Mythily Veendum Varunnu...",2017,ml,/ki5BY9BM4NPzQrH0INkGauWvgna.jpg,es_poster,si,""
468496,"The Sabbat of the Black Cat",1973,en,/84HNjoArGL9FM6JBRG6AmUrVQrC.jpg,no_es_poster,,""
469867,"A Caverna",2015,pt,/xwQ9XAjHzRqjVtFI98XAsHwBNx3.jpg,no_es_poster,,""
469972,"Self Decapitation",2017,en,/af25UQDWVAjzyqnwASs0kctZwV3.jpg,no_es_poster,,""
470757,"Waxhouse Rock",2017,en,/opR3xPR8elH03dHusWAsyl9MRyW.jpg,no_es_poster,,""
473729,"The Other Gods: A Tale of the Dream Cycle",2006,en,/5Fo9k3pJgtS7y2eU6Xm28MKcwOg.jpg,no_es_poster,,""
473786,"D. Jaime or the Portuguese Night",1974,pt,/3CJl7S9aABZLsccwP4Cox4ctm5G.jpg,no_es_poster,,""
475899,"Winston",,en,/jBo99QeEx8JfVniBhf7e6OcL8C4.jpg,no_es_poster,,""
476524,"Mister Popular",2017,en,/31nfR4KrArbSlEn9wpphz3WTeol.jpg,no_es_poster,,""
476855,"Satan",1912,it,/l5VNeHOMVnYjKEnxX5xV2taWYjj.jpg,no_es_poster,,""
478149,"GARO: Fang of God",2018,ja,/ouhNC5r3YUrV6bXzEkhMwWq5xcs.jpg,es_poster,si,""
478819,"Zombie Lust",2002,en,/6ZaTOTNYM0oti8akPcJX7uDQdBf.jpg,no_es_poster,,""
479876,"Emma",2017,en,/aEYhZkU4vbAGUR5gk9tgbDAlLOM.jpg,es_poster,si,""
480002,"The Cornfield",2017,en,/dWadk0ANOddIA43bmAUyDpMoXMv.jpg,no_es_poster,,""
480406,"Açúcar",2017,pt,/n5RQldxwOHNVzLIMgSNa07hDILH.jpg,es_poster,si,""
480463,"V",2017,en,/zXSYh9yHOFrcE0nCmu6H8MjW4xQ.jpg,no_es_poster,,""
480529,"Popstars",2016,ko,/48PUh44vsWwkndURnrBSNvIhZJX.jpg,es_poster,si,""
481125,"The Giant",2017,en,/cTtdolQB8lET3QJmahds89wmktg.jpg,no_es_poster,,""
481726,"Jordan Descending",2017,en,/3Vx4deYe2HrRFUVPokUefzVWvmL.jpg,no_es_poster,,""
482192,"Damsels",2017,en,/lHHrYLhQUzFAMpRU0GG9nJ7j8Uf.jpg,es_poster,si,""
482435,"The Queen of Spades",1927,de,/xVsxXDAypQcibWdSMO7CRjl16xj.jpg,no_es_poster,,""
482531,"Spirit of the Ancient Grave",1939,cn,/j6XKN1Zdt10YNLJC69f3BtHzt2X.jpg,no_es_poster,,""
482919,"The Anonymous Phone Call",1987,zh,/k2QuYeeWwW3XGIiORdRsz3GGo9u.jpg,es_poster,si,""
483178,"Story of the Eye",2012,en,/pIbxOAmutnteyuQZLyXgBFl1239.jpg,no_es_poster,,""
483417,"Dark Side of the Light",2016,ja,/amTtwrbsWycKmrYMDa3Rkm18y7m.jpg,es_poster,si,""
483608,"I Should Have Run",2017,en,/4RXbu4JPAOUWxHNEJz0nTGWR9sy.jpg,no_es_poster,,""
483940,"Squareworld",1995,ja,/yU21hcAB5rxtMqHYIYZZFRvkT3m.jpg,no_es_poster,,""
484219,"A Visit to the Spiritualist",1899,en,/vfnLo133Mq8M4SXZOaWAhMVFgX7.jpg,no_es_poster,,""
484393,"Paleni Carodejnic",2017,en,/zzdLBaJFTPUOYHtROhfyYdRoVnX.jpg,no_es_poster,,""
484394,"Door Light",2017,en,/9cKFPU1QPrdPQngamZ98Hy3jHir.jpg,no_es_poster,,""
484396,"Gargoyle",2017,en,/773NLk2GVV9rS2RNQmYHEKft3Gm.jpg,no_es_poster,,""
484499,"Keep Out of Danger",1980,zh,/7dP4lOh1iJCvjbOLdOjtfgDgTeA.jpg,es_poster,si,""
484561,"Vore",2017,en,/82V2psTaHkfP2MraAS2jhq8SOAy.jpg,no_es_poster,,""
484563,"The Music Lesson",2017,en,/yvb5la0wZOgDXR5A2mKP0j6tvb7.jpg,no_es_poster,,""
484627,"He Will Call",2017,en,/l4RnjbHu3X6lTXtOaKMu2BRKK2Z.jpg,no_es_poster,,""
484644,"Three Shots, Nine Shots",1999,en,/oz2ZfW7QoXywKj20BSAlBtfwXng.jpg,no_es_poster,,""
485751,"Agony",2017,en,/gRs9xjisdmbsh68yYgXFoeHhbhL.jpg,es_poster,si,""
485789,"Bhaagamathie",2018,te,/quGwnd4DjXOX25aLwuuRJJ5YmlS.jpg,es_poster,si,""
486515,"The Gruesome Twosome",1989,en,/wOesaf7hG0DgPuAlSL7VXVxtcJY.jpg,no_es_poster,,""
487857,"Forest Murmurs",2006,en,/xtBaaoP3kj5SyaSdKLOxpoowQw5.jpg,no_es_poster,,""
488513,"House of Evil",1974,en,/7KAeGl8SDwziEHk5lXrHUvGK8pA.jpg,no_es_poster,,""
488930,"GETEBUTSU",2017,ja,/317iJtIifxE6lzDiCB3aUgTMiEF.jpg,no_es_poster,,""
490870,"The Idol",,en,/4sj3PZkPRkbKQJyEAqCESyeIB3y.jpg,no_es_poster,,""
491197,"Henry & Aaron's Perfectly Adequate Christmas Special",2010,en,/qAxFox8D6RE78yd96eUhgqhziQW.jpg,no_es_poster,,""
491564,"Deafman Glance",1981,en,/nm2pOTd2cq3XesjuuLMxCmgt13o.jpg,no_es_poster,,""
493198,"The Maggot Feeder",2012,et,/jJtmjKNRN2ytkEo20n97LSnxuq2.jpg,no_es_poster,,""
494445,"Bloodrape",2011,en,/lVe6ULe2WmWAjfpUMgYuDc7U5WK.jpg,es_poster,si,""
496292,"Umbilical Glue",2017,en,/5cjMxLXAqLerIBC8h3IkomRyJmf.jpg,es_poster,si,""
497908,"Submersion",2017,en,/9Id2mhCKXpsXK0Dn2jHWHF6XDT4.jpg,no_es_poster,,""
498062,"Luz",2019,de,/5xLen4n8FYYjW2HhBG2rtvFMUZw.jpg,es_poster,si,""
498580,"Kanchana 3",2019,ta,/r01e7wDHHFl2WaXBBzMhGoZg50t.jpg,es_poster,si,""
501753,"Spooky Kitaro: The All Seeing Eye",1980,ja,/a6B3Ybor6ERODsR4K3BHxrjCxik.jpg,no_es_poster,,""
502617,"M is for Make Believe",2014,en,/jysUPbW6AQkALHD4gucq0LwfaGB.jpg,no_es_poster,,""
502755,"Bimbo Bambino",2018,sv,/3TvnLx10e4dSCCpVD1HRiiWNvI6.jpg,no_es_poster,,""
505330,"The Mother's Island",2013,ko,/2q2DjSVGJ3q7K9n4N8Q9hynFCdR.jpg,es_poster,si,""
505695,"Splatter Movie",2011,en,/gxYc8ah4ZlSmLDLIJOmtjVN89vA.jpg,no_es_poster,,""
506952,"Raydon",2005,en,/aDDBehNiRIlv124ZVn2h7fQWbfv.jpg,es_poster,si,""
507040,"Raa Raa",2018,te,/9bQ6apY8pgzxdy6ZuWjWe6muyx6.jpg,no_es_poster,,""
507489,"Anti-Pervert Manual",2008,cn,/eKhem6ZLIEQH3nAlU2x2J10deba.jpg,no_es_poster,,""
507723,"Rings",1985,fa,/6dwXuTrRUW1X0OS8YbBEudTguV8.jpg,no_es_poster,,""
507961,"Monstro",2013,pt,/4726Cqrhsq1W9e3Y5bxxd9Ejevo.jpg,no_es_poster,,""
508385,"Wayfarers",2017,en,/j1pI16yAIeI2Rn9yLuwUXvUPzEQ.jpg,no_es_poster,,""
508388,"Rodentia",,en,/kH0opBmRLCdqMfyIjzYd4AxsVpv.jpg,no_es_poster,,""
508495,"Lovesick",2015,en,/f8iuFzilVkHwXAsquikHMSIKdbW.jpg,no_es_poster,,""
510552,"Soon You Will Be Gone",2016,en,/5QWSeeNaDHp85x3mxK8TjfUs2Ng.jpg,no_es_poster,,""
512270,"Shadow",2018,ml,/8dwiSVq9v7AQXGwQ1UFwzU161O0.jpg,es_poster,si,""
513372,"Hoax",2019,en,/hK7s0dsNLGyEFokHyvyyTj1KCYL.jpg,es_poster,si,""
513665,"Onaaigal Jakkiradhai",2018,ta,/t5OpwwYn5DiH94xhCjUTHu5iJKJ.jpg,es_poster,si,""
514101,"Ambassador of Hell",1945,ar,/zQlLbnPMRJHHzeBVdSm9q0CMk8l.jpg,es_poster,si,""
514233,"Mister Sticks",2018,en,/wtXb3SPgfe91AQZltJruB9M2IEz.jpg,no_es_poster,,""
514277,"Mara",2018,en,/gQDmXAef1Oc1SXci5mui2x5DJwt.jpg,es_poster,si,""
514591,"Autopsy",2000,en,/soEQtEX3eMsO60UQFmfeyyrQ3qQ.jpg,no_es_poster,,""
515376,"Odokuro",2011,en,/aWYre09L4kARJsuafU4HjXgNaUG.jpg,no_es_poster,,""
515531,"Circus of Dread",2012,en,/hEysKnn2Suk8XQHyCKLiygPiVWS.jpg,no_es_poster,,""
515627,"C.L.A.Y.",2012,ja,/rOhwTKMyA3GcIVD0DFuSNlhtSuW.jpg,no_es_poster,,""
515906,"Montauk",2011,en,/k1k1v5bhEx56fUShthilMBPuzl1.jpg,no_es_poster,,""
516182,"Broken Flesh Ecstasy",2005,fr,/hFDVDRwfwZmyh9R4t9ngXhsHdV5.jpg,no_es_poster,,""
516327,"MAID OF THE DEAD",,ja,/m0m036zlS1kpekRm98UDocZH7BV.jpg,no_es_poster,,""
517226,"Book of the Dead",2018,en,/eAIwAwHPCaOa6PXh0V5cirgtq8G.jpg,no_es_poster,,""
517419,"Salvatore",2017,nl,/hCUHBJxifJtHtO2FtoMHbChE0Xi.jpg,no_es_poster,,""
517425,"The Sad Man",2015,en,/cMck0qTHI4OR6WWVGlYgowfuuOO.jpg,no_es_poster,,""
521634,"Vargulf",2013,en,/2S2b6UiEf5PHGhr3Dsg47vqb3T7.jpg,no_es_poster,,""
522650,"Tokyo Halloween Night",2013,ja,/fGEa1e2djcciMpa6gAmeTbY2yZL.jpg,no_es_poster,,""
522987,"Inside Evil",2017,en,/tYK9uDtbVGcwbIhPshAN2jvLK0.jpg,es_poster,si,""
524086,"The Pig Walks",2002,en,/5brY3fRjWDuD1YuFbAVIbvdQWDl.jpg,no_es_poster,,""
524138,"Culinária Dumbo",2018,en,/uSbxnnZcz5HLu5wpaHZSWysBThG.jpg,no_es_poster,,""
524432,"Devil Boy",1989,ja,/icXpy0zTWyIfL7Riuaw21n0CjDC.jpg,es_poster,si,""
524537,"Cursed Part 3",2000,en,/duGdexQOYx41lpxuMJx4DJSwnTj.jpg,no_es_poster,,""
525490,"Shadowland",1988,en,/tWoW6B8ZfUjbt6iCUwQnB274uL1.jpg,es_poster,si,""
526677,"The Rope Maiden",2013,en,/hKph3O2MNvqeKyLLIvxtIc4KixR.jpg,es_poster,si,""
526783,"I Will Never Forgive",2018,ja,/pXzRSkDrJLql4CoY1fveT3XXi5E.jpg,es_poster,si,""
527132,"Chumbo",1998,pt,/sUzdqgPvQHKQ9J2nEDpph69EAh7.jpg,es_poster,si,""
527780,"Bag",2001,ja,/lcZKJH2O7OsjK4iaGgQLQeFP2Wn.jpg,no_es_poster,,""
528146,"Aathma Bandhana",1992,te,/18sQwFf25QLdzkzFrZ1FdpYq0yW.jpg,es_poster,si,""
528325,"Exhumiert und Beschnitten",,de,/zZOjVRqUgL48hqZEPu6pUBQex14.jpg,no_es_poster,,""
528470,"The Mystery of the Rabbit's Death",2011,ja,/5hFMp4RJ7MU6YNzF7BzGZxDDWMZ.jpg,no_es_poster,,""
529087,"Taoist from the Mountains",2015,zh,/fuTcGTFROFC5PRoSRR7i2plpXDq.jpg,es_poster,si,""
529122,"The Night of the Naporitan",2014,en,/n5h4qHczzWFE0g2MiaukWcTrKeq.jpg,no_es_poster,,""
529139,"Moodswing",2003,en,/l0jEsPsZ0gGdTHQpZWeJi1ve9ud.jpg,no_es_poster,,""
529409,"Empty Spaces",2018,pt,/eKDhk2Zb3Ghd46T0evybTuS7Jzr.jpg,no_es_poster,,""
529438,"Reflections",2018,en,/5Cmn4h3r0DXWb7JRsndNu86aXQm.jpg,no_es_poster,,""
529717,"A Kiss In The Darkness",2018,en,/jSJUkFjda3WhJ3faJHtMz9tCny.jpg,no_es_poster,,""
530253,"D Is for Deloused",2014,en,/5v9t5JgyCebHxcKGTE6oSiUJZFR.jpg,no_es_poster,,""
530571,"Asoko no seki",2005,ja,/wFFQhE7EtIMFicfjkyJa1hLW16M.jpg,es_poster,si,""
530670,"Barbeque",2017,en,/p2rYrp6Lvlv3RMuCMGSR9nmy19b.jpg,no_es_poster,,""
530943,"Bloody Flash",1986,es,/qSMrv861Y0y2b7RR8wJnhihMT7I.jpg,no_es_poster,,""
531502,"Funnel Web Family Refrigerated",2016,en,/cCCV91vyKgpuOOhXpxnsbKLUcA8.jpg,no_es_poster,,""
532225,"The Shed",2012,en,/wArv9HrcV8YYZTKRanX2Fx5PrRO.jpg,no_es_poster,,""
533565,"The Devil In Mary",2018,en,/mknCTCqeczuSWlWzphRSeSMRilD.jpg,no_es_poster,,""
534161,"Dan xiao bie kan",2017,zh,/djjFVjhpwG2KWWjzANroq3gij1M.jpg,es_poster,si,""
534478,"tHE bIRTh of bRAiNFly",2008,en,/k4YS4cSOSFHGHxhGUQ1d42hFY3X.jpg,no_es_poster,,""
535562,"The Perfect Fishplate",2005,ko,/3jWC7XmFZ3aJQPLJERz5b5xgX3h.jpg,no_es_poster,,""
536026,"Trunk",2018,kn,/ypro0cnNvbVuh16lcYd5fB6TaA2.jpg,es_poster,si,""
539714,"Thin Walls",2016,en,/8pV2yuR77EnvOcpBjpYagh1vCAP.jpg,no_es_poster,,""
540306,"The Hornet's Disciple and the Scars She Left",2018,en,/rUubcfIIAGbLMzqjuKYnufzrxnt.jpg,no_es_poster,,""
541727,"Strawberry Eaters",2018,et,/2YeYD8dL0npWFpcmvabQebsjrtU.jpg,no_es_poster,,""
542104,"Kinavalli",2018,ml,/2QitEJSOSs5W5d5H8MtbtLhd3My.jpg,es_poster,si,""
542274,"Abhisaarike",2018,kn,/p116V068oSYE8HeJUXxjzDrcWB4.jpg,es_poster,si,""
542580,"Investigation 13",2019,en,/ziYgvakhHQEaOV1w75hISCqQ4T8.jpg,es_poster,si,""
543802,"The Long Wash",2018,en,/2Z4gayIPZD5FIqZDVb9tRLVlRfD.jpg,no_es_poster,,""
544711,"Benito Tilmann: O Pior Cineasta do Mundo",2018,pt,/jtHLTnDUUgrKPAMliBu7W7WiGke.jpg,no_es_poster,,""
546711,"Unplugging Nightmare",2004,cn,/3dI8hzFCzwFkb8F0GMIaaIYjRFm.jpg,es_poster,si,""
547034,"Vellinakshatram",2004,ml,/gLKWDR5sd5GO6myJeGjGpsuUFFA.jpg,es_poster,si,""
547078,"Gwilliam's Tips For Turning Tricks Into Treats",2018,en,/uaNEd0kN4z8ZQwlCGhU1WYMSnFm.jpg,no_es_poster,,""
548027,"The Three Crow Boys",2018,en,/yhHjLGNoB56zV1n1FewKzWIaOrz.jpg,no_es_poster,,""
548784,"Hell Girl",2019,ja,/ejR46fMxskeUvAwvybmO5KwPQjq.jpg,es_poster,si,""
549707,"Time Cube",2017,en,/qvdG4RexYwRIweFvpB5Ha1X3LSL.jpg,no_es_poster,,""
550300,"Elfen Lied Special",,ja,/pHv4uCouLr5Sw2HtaG3vhJnIg6T.jpg,no_es_poster,,""
552344,"Emma",2015,de,/icvy4XduVRslXiZLrABaFfAuLit.jpg,no_es_poster,,""
552843,"Beware the Inside",2018,en,/bShcRzatomrAJTBkRE32QulVEmW.jpg,no_es_poster,,""
553054,"Full Moon Sonny",2005,en,/skUVznRn8fWZlzgQIZzfbEP9liA.jpg,no_es_poster,,""
553075,"The Catskill Chainsaw Redemption",2004,en,/vpbGJC6xKNKQc5XF2WjgodrmAu3.jpg,no_es_poster,,""
553530,"The Way",2018,en,/w2rFdQkoo3UwphZKH4PbgV7KfFM.jpg,no_es_poster,,""
553880,"Alone",2017,en,/cYC4J8KYcVn1jPLg9q87rNObVlp.jpg,no_es_poster,,""
555455,"Beautiful Eyes",2013,en,/f2KjguJk9qwW824uVu7sq51S1wh.jpg,no_es_poster,,""
555694,"Road Meat",1989,en,/m5tJc2I7RAPkUQh0oLjypqyprLE.jpg,es_poster,si,""
556463,"Anemia",2013,ja,/zQjBg98zzIZcbasSOhqjHLaMZ7W.jpg,no_es_poster,,""
557486,"Life’s a Wish and then You Die",2018,en,/sTaCcJWCj63OE5sFTefgwOeTV6v.jpg,no_es_poster,,""
557508,"5 Minutes to Midnight",2018,en,/cZXz95s1udtX3wnVHyCONbV39x6.jpg,no_es_poster,,""
557513,"Bus to Dublin",2018,en,/8hMeXDaXJ5T99Ab6IBlMk7fx5Fx.jpg,no_es_poster,,""
557932,"La ballade des amants maudits",1967,fr,/vxU2IWxQE8XT9jix6fig8nhejHM.jpg,no_es_poster,,""
558510,"FarmKill",2019,nl,/5SKx9zC2BQzgnaumpXAzB9AhFep.jpg,no_es_poster,,""
558899,"Refuge II: The Ice Path",2018,el,/4eAQLIKNvNa6SW6FQppFyEr412w.jpg,no_es_poster,,""
559934,"Svetimkunis",2010,lt,/coNSgp4D3Yw2WJiUWb6gxB6kWH3.jpg,no_es_poster,,""
563197,"Le livre muet",1962,en,/2Qiw03Axb6GbWWcka6BGMFZkn4.jpg,no_es_poster,,""
565440,"Frankenstein Meets Dracula",1957,en,/xpSG5GDC4HbF4afyY2kg8Ed3vKG.jpg,no_es_poster,,""
565441,"Return of the Wolf Man",1957,en,/mSu74pHKYtCG609GFsJBOkjlpDi.jpg,no_es_poster,,""
565481,"The Decayed",2017,en,/fhbWieHqggsLR0oX34vBopXBoqo.jpg,es_poster,si,""
565851,"Red Velvet Girls",2005,en,/axcR07kxOO0XpvdA09C02vd0g8O.jpg,no_es_poster,,""
566025,"Ghoul Log",2018,en,/jDAZUQ4XiHcIW1kocfBN3h9wVnx.jpg,no_es_poster,,""
566325,"Terrified Woman",,en,/6BRWFxvU3RSfQGK4X7wFaTGZkwI.jpg,no_es_poster,,""
566417,"Cavity",2018,en,/r2Mwdi5S7k5wVIg6XxBl6aaHowi.jpg,no_es_poster,,""
566627,"Venga Monjas: Malviviendo",2010,es,/eZcjEwilBy2H5aRzy8A5OOlR6yD.jpg,no_es_poster,,""
566804,"The Dolls with Attitude",2017,ja,/ojZ7MhwZP5VwYbPoLoM0fzEdTaN.jpg,no_es_poster,,""
567667,"Anachronic",2018,pt,/oD1vDUjxW1zWynqDJFrLWjTo0vo.jpg,no_es_poster,,""
568265,"A Little Late",2018,en,/pUrGkwsbws0dsNuWxLHIzQ2RseS.jpg,no_es_poster,,""
568649,"Wild Ride",2018,en,/nGZ0XKsSMGEEvQqmsVMCmjRCVA5.jpg,no_es_poster,,""
569329,"Coffins of Light",2009,en,/reSczrecSKq83JCtDXuraCpVuHy.jpg,no_es_poster,,""
570453,"The Picture of Dorian Gray",2018,en,/2RYRwBIApE0V8lotNNrof0H457H.jpg,no_es_poster,,""
571931,"Blood",1987,ja,/pvNIf64sE7EJxJONwU9z9KzypQV.jpg,no_es_poster,,""
572600,"Boys Night",2018,en,/1uUMpowa29BkZjpI4JcJO476aXx.jpg,no_es_poster,,""
574127,"Bildabläufe",1972,de,/tkhjaFTSY8JFp3OdfhQWlWDOxpq.jpg,no_es_poster,,""
574790,"Toby",2017,en,/52YkQvwCNymJmrklp2dykJkjE2q.jpg,no_es_poster,,""
577214,"De mes amours décomposées",1970,fr,/eYiiqggStHPQnOafTLQNuQMu23N.jpg,no_es_poster,,""
578443,"VCR GHOST",2016,en,/8S1sHUs66sN4UmX87TC6dejZqGp.jpg,no_es_poster,,""
578469,"Nightshade",2019,en,/eZVgA1P5CCc4yUbnhbjC6TB5kbG.jpg,no_es_poster,,""
578897,"Muffin",2000,en,/lHnovO7IFC2qg4rJkTLLyypRGRP.jpg,no_es_poster,,""
580806,"We're Still Here",2019,sv,/sdq2TQ34Jq2xdasMVvNkWcWvPb8.jpg,no_es_poster,,""
581235,"Spooktown II",2016,en,/wUvOTwBwtQCJnYLPoM5Gu27jjuZ.jpg,no_es_poster,,""
582600,"The Rite",,pt,/r8alSiIBUuxRM8JqBfbht6j5spB.jpg,no_es_poster,,""
582892,"Despondent Yearning",1973,en,/bRHZcZZDGqOvjkD2FU3OzhkUCON.jpg,no_es_poster,,""
582894,"Homicidal",1975,en,/2EAQsmxrqjoZTzlOkTWkGCJNS2V.jpg,no_es_poster,,""
583016,"A Creak in Time",,en,/9y9MJEf16PS9dSiQBsYjf5sTkEI.jpg,no_es_poster,,""
584466,"My Love",1994,ja,/jgbxotfmQrVzwFlKkNjGCxyaiW7.jpg,es_poster,si,""
584682,"Daydream",2009,ja,/yfAhpoqAgKaUCLktsC6KP8LT9ra.jpg,es_poster,si,""
586727,"Exorcist",2000,tr,/gswf7ZX5lCDaWxZgOuMTZxxX8GZ.jpg,no_es_poster,,""
588856,"Home Sweet Home",2004,ko,/itG9ZIBHKdqX23zeNkR6Bh1TaFa.jpg,no_es_poster,,""
588858,"Night Crawling",2017,fa,/tQlwN0bEU9Q1d7ivSj7rCGkFfmm.jpg,no_es_poster,,""
589635,"Cenizas",2015,es,/h0fYn9P7mx91OTpwpaMVmIWSdNJ.jpg,no_es_poster,,""
589637,"Tierra",2016,es,/iBLy3U4e7jghrskCBqfjbvXRPfb.jpg,no_es_poster,,""
591309,"Here After",2004,en,/1B8bKKTe0B2AK1veoNx4YXOfouB.jpg,no_es_poster,,""
592912,"A Live Broadcast",2018,en,/khoYGEqIJGMihri6wvBnylQtNsM.jpg,no_es_poster,,""
592989,"Memento Mori",2018,en,/kDlOSDQdm1gR4Tqa3i9zcePQOzV.jpg,no_es_poster,,""
593676,"The Legacy",2009,en,/yEQ5cXiV97RuYK8AizwAuJ5qUMS.jpg,no_es_poster,,""
594274,"Vampire",1964,en,/wt1m2gllYqTz01dZqlX5XtjtMvP.jpg,no_es_poster,,""
595379,"Blood Spook",2017,en,/jsw4eelses9bvjVWT0H1PP0lwn7.jpg,no_es_poster,,""
597502,"Night Pastor",1998,en,/57qQ3VDAkgEttlSfrYlAWv62YX8.jpg,no_es_poster,,""
600427,"Groping",1980,en,/hvxk2CHTONEk4YulkmciQYMlnCU.jpg,no_es_poster,,""
601683,"Ardin and Barray: A Found Footage Story",2018,en,/4qDXQgWGjo7aK3M860visxYxppW.jpg,no_es_poster,,""
603431,"Spooky Kitaro",1985,ja,/yg0o8na222dewYevbuksmHYJUb0.jpg,es_poster,si,""
603644,"In the Hours of Darkness",2015,en,/nfXZCZp7MHyDOkueRZPkRAcnCvL.jpg,no_es_poster,,""
603943,"The Well in the Woods",2013,en,/7nlgqIcuf6eBw13Ln9lea4ipoJ9.jpg,no_es_poster,,""
604350,"Life in Death",1914,ru,/oVOI2QpZGzI6m7ivsNFa2ZY8dtH.jpg,no_es_poster,,""
604519,"Carfucker",2019,en,/zydVgJINgOa4aL3E0eQhyTck9d8.jpg,no_es_poster,,""
605635,"Receptor",2019,pt,/dyGkbN1LDZK5ovJYgUIjBiJYjeR.jpg,no_es_poster,,""
605802,"8",2020,en,/mEot6Gg88yvIpLI9HTZNPvSkzTd.jpg,es_poster,si,""
606373,"House Among the Trees",2018,en,/gnkUexNgKUGwuJcavZJiXJyio5s.jpg,no_es_poster,,""
606519,"M Is for Migraine",2013,en,/sQNEjGmFL8INOOqMhHYDzN2CGVB.jpg,no_es_poster,,""
607137,"Momo",,en,/fSGtxNn4OMO9yfzfPr5urmeA76S.jpg,es_poster,si,""
607740,"Skin of Man",2021,en,/3KDbbiPgvV1GxaBYpJG8x1QKjE5.jpg,no_es_poster,,""
609080,"The Phantom Violin",1914,en,/6CQWpOU7fA1mpOUa9OmCdVXsobH.jpg,no_es_poster,,""
609245,"Luminous Void: Docudrama",2019,en,/i1OavztpX5escb01lF3U7nQqPDz.jpg,no_es_poster,,""
609302,"Adriela",2021,es,/5n8e1qTCR3lZ9HLdRXkKcQN4LH5.jpg,no_es_poster,,""
609323,"Kawarasaki Family",1996,ja,/o1sE22CVaFqJ0j2aXuAoK10E0XB.jpg,es_poster,si,""
609374,"Dreams Do Come True: A Nightmare",2008,en,/7niUFlGzwVGESASplC74lAL6xMv.jpg,no_es_poster,,""
611636,"Stucco",2019,en,/4rIihYUWOjbwfSVIg516IUyjlto.jpg,es_poster,si,""
